#x,T,xh2o,xco2,S_LBL,S_SLW,S_SLW1,q_LBL,q_SLW,q_SLW1
#[m],[K],[],[],[kW/m3],[kW/m2]
    0.447000000000000E+001,    0.108286806141406E+004,    0.417131938585940E+000,    0.582868061414060E+000,    0.000000000000000E+000,   -0.334838040656822E+001,   -0.143184105603288E+002,    0.000000000000000E+000,    0.231420406515458E+002,    0.303131325019956E+002
    0.449000000000000E+001,    0.107976830119924E+004,    0.420231698800757E+000,    0.579768301199243E+000,    0.000000000000000E+000,   -0.313825246549689E+001,   -0.140108121895503E+002,    0.000000000000000E+000,    0.232072458195134E+002,    0.305951781887279E+002
    0.451000000000000E+001,    0.107666539186848E+004,    0.423334608131520E+000,    0.576665391868480E+000,    0.000000000000000E+000,   -0.293785682499911E+001,   -0.137051204486439E+002,    0.000000000000000E+000,    0.232683941290373E+002,    0.308711065868955E+002
    0.453000000000000E+001,    0.107355945591932E+004,    0.426440544080681E+000,    0.573559455919319E+000,    0.000000000000000E+000,   -0.272856490984993E+001,   -0.133961560870305E+002,    0.000000000000000E+000,    0.233255999253913E+002,    0.311409534030579E+002
    0.455000000000000E+001,    0.107045061596879E+004,    0.429549384031209E+000,    0.570450615968791E+000,    0.000000000000000E+000,   -0.251765961927547E+001,   -0.130943825863339E+002,    0.000000000000000E+000,    0.233789063027127E+002,    0.314046596823677E+002
    0.457000000000000E+001,    0.106733899474858E+004,    0.432661005251424E+000,    0.567338994748576E+000,    0.000000000000000E+000,   -0.234414992893257E+001,   -0.127846433768529E+002,    0.000000000000000E+000,    0.234281804842859E+002,    0.316623668826065E+002
    0.459000000000000E+001,    0.106422471510015E+004,    0.435775284899849E+000,    0.564224715100151E+000,    0.000000000000000E+000,   -0.217988049199725E+001,   -0.124820565987137E+002,    0.000000000000000E+000,    0.234734328849985E+002,    0.319139177939653E+002
    0.461000000000000E+001,    0.106110789996994E+004,    0.438892100030055E+000,    0.561107899969945E+000,    0.000000000000000E+000,   -0.195696914002313E+001,   -0.121768968417183E+002,    0.000000000000000E+000,    0.235149283877260E+002,    0.321594588320259E+002
    0.463000000000000E+001,    0.105798867240448E+004,    0.442011327595519E+000,    0.557988672404481E+000,    0.000000000000000E+000,   -0.182884386384812E+001,   -0.118740690152926E+002,    0.000000000000000E+000,    0.235531230941132E+002,    0.323989374706764E+002
    0.465000000000000E+001,    0.105486715554552E+004,    0.445132844454477E+000,    0.554867155545523E+000,    0.000000000000000E+000,   -0.166063558081297E+001,   -0.115690881067640E+002,    0.000000000000000E+000,    0.235880973590220E+002,    0.326324072785752E+002
    0.467000000000000E+001,    0.105174347262521E+004,    0.448256527374789E+000,    0.551743472625211E+000,    0.000000000000000E+000,   -0.144031593895122E+001,   -0.112666201609990E+002,    0.000000000000000E+000,    0.236195186756663E+002,    0.328598208824109E+002
    0.469000000000000E+001,    0.104861774696120E+004,    0.451382253038800E+000,    0.548617746961200E+000,    0.000000000000000E+000,   -0.126564382169749E+001,   -0.109709368254848E+002,    0.000000000000000E+000,    0.236472388741878E+002,    0.330812185617584E+002
    0.471000000000000E+001,    0.104549010195178E+004,    0.454509898048215E+000,    0.545490101951785E+000,    0.000000000000000E+000,   -0.110641711895590E+001,   -0.106734737923529E+002,    0.000000000000000E+000,    0.236715310521944E+002,    0.332967548339403E+002
    0.473000000000000E+001,    0.104236066107104E+004,    0.457639338928963E+000,    0.542360661071037E+000,    0.000000000000000E+000,   -0.979179378110833E+000,   -0.103785449297018E+002,    0.000000000000000E+000,    0.236928945329753E+002,    0.335063851218147E+002
    0.475000000000000E+001,    0.103922954786392E+004,    0.460770452136077E+000,    0.539229547863923E+000,    0.000000000000000E+000,   -0.865805158637082E+000,   -0.100861561693583E+002,    0.000000000000000E+000,    0.237116396719507E+002,    0.337101600519540E+002
    0.477000000000000E+001,    0.103609688594143E+004,    0.463903114058570E+000,    0.536096885941430E+000,    0.000000000000000E+000,   -0.670260946856910E+000,   -0.979631307886865E+001,    0.000000000000000E+000,    0.237274610609815E+002,    0.339081303643678E+002
    0.479000000000000E+001,    0.103296279897569E+004,    0.467037201024311E+000,    0.532962798975689E+000,    0.000000000000000E+000,   -0.498838335921674E+000,   -0.951272499752331E+001,    0.000000000000000E+000,    0.237400821271277E+002,    0.341003296825999E+002
    0.481000000000000E+001,    0.102982741069509E+004,    0.470172589304915E+000,    0.529827410695085E+000,    0.000000000000000E+000,   -0.358653306048169E+000,   -0.922795374026343E+001,    0.000000000000000E+000,    0.237496680131563E+002,    0.342869166157914E+002
    0.483000000000000E+001,    0.102669084487938E+004,    0.473309155120620E+000,    0.526690844879380E+000,    0.000000000000000E+000,   -0.225844942084640E+000,   -0.894923218696347E+001,    0.000000000000000E+000,    0.237565018890413E+002,    0.344678310453546E+002
    0.485000000000000E+001,    0.102355322535482E+004,    0.476446774645179E+000,    0.523553225354821E+000,    0.000000000000000E+000,   -0.822403278412896E-001,   -0.866955770556858E+001,    0.000000000000000E+000,    0.237606170573125E+002,    0.346432331302636E+002
    0.487000000000000E+001,    0.102041467598925E+004,    0.479585324010745E+000,    0.520414675989255E+000,    0.000000000000000E+000,    0.700855755380023E-001,   -0.839245627367293E+001,    0.000000000000000E+000,    0.237618579511572E+002,    0.348130845197007E+002
    0.489000000000000E+001,    0.101727532068724E+004,    0.482724679312764E+000,    0.517275320687236E+000,    0.000000000000000E+000,    0.221186147643592E+000,   -0.811793235226551E+001,    0.000000000000000E+000,    0.237601702696614E+002,    0.349774365927364E+002
    0.491000000000000E+001,    0.101413528338514E+004,    0.485864716614863E+000,    0.514135283385137E+000,    0.000000000000000E+000,    0.382925252950082E+000,   -0.784599019807565E+001,    0.000000000000000E+000,    0.237555290895227E+002,    0.351363408138835E+002
    0.493000000000000E+001,    0.101099468804625E+004,    0.489005311953747E+000,    0.510994688046253E+000,    0.000000000000000E+000,    0.538508052294242E+000,   -0.757663389290117E+001,    0.000000000000000E+000,    0.237478652322753E+002,    0.352898487292552E+002
    0.495000000000000E+001,    0.100785365865591E+004,    0.492146341344090E+000,    0.507853658655910E+000,    0.000000000000000E+000,    0.710616782153375E+000,   -0.730701027350253E+001,    0.000000000000000E+000,    0.237371874866758E+002,    0.354380399867202E+002
    0.497000000000000E+001,    0.100471231921657E+004,    0.495287680783428E+000,    0.504712319216572E+000,    0.000000000000000E+000,    0.852067127700500E+000,   -0.704286226760277E+001,    0.000000000000000E+000,    0.237235853263813E+002,    0.355808537496714E+002
    0.499000000000000E+001,    0.100157079374294E+004,    0.498429206257060E+000,    0.501570793742940E+000,    0.000000000000000E+000,    0.947489519383942E+000,   -0.677865604614454E+001,    0.000000000000000E+000,    0.237076322712221E+002,    0.357184573487666E+002
    0.501000000000000E+001,    0.998429206257060E+003,    0.501570793742940E+000,    0.498429206257060E+000,    0.000000000000000E+000,    0.101577917524170E+001,   -0.651753612501463E+001,    0.000000000000000E+000,    0.236900545617413E+002,    0.358508244044661E+002
    0.503000000000000E+001,    0.995287680783428E+003,    0.504712319216572E+000,    0.495287680783428E+000,    0.000000000000000E+000,    0.111939779963288E+001,   -0.625703730408514E+001,    0.000000000000000E+000,    0.236710570285273E+002,    0.359780492800468E+002
    0.505000000000000E+001,    0.992146341344089E+003,    0.507853658655910E+000,    0.492146341344090E+000,    0.000000000000000E+000,    0.117194927996410E+001,   -0.599936526319868E+001,    0.000000000000000E+000,    0.236500429625481E+002,    0.361001092783742E+002
    0.507000000000000E+001,    0.989005311953748E+003,    0.510994688046252E+000,    0.489005311953747E+000,    0.000000000000000E+000,    0.131234092519508E+001,   -0.574451673867060E+001,    0.000000000000000E+000,    0.236263256410062E+002,    0.362170607480439E+002
    0.509000000000000E+001,    0.985864716614863E+003,    0.514135283385137E+000,    0.485864716614863E+000,    0.000000000000000E+000,    0.145772207880258E+001,   -0.549248803643141E+001,    0.000000000000000E+000,    0.235997990908659E+002,    0.363289599654349E+002
    0.511000000000000E+001,    0.982724679312764E+003,    0.517275320687236E+000,    0.482724679312764E+000,    0.000000000000000E+000,    0.159102957605552E+001,   -0.524121309836489E+001,    0.000000000000000E+000,    0.235706771945223E+002,    0.364359007181140E+002
    0.513000000000000E+001,    0.979585324010745E+003,    0.520414675989255E+000,    0.479585324010745E+000,    0.000000000000000E+000,    0.171099954528648E+001,   -0.499482883120460E+001,    0.000000000000000E+000,    0.235389552215287E+002,    0.365378231162617E+002
    0.515000000000000E+001,    0.976446774645179E+003,    0.523553225354821E+000,    0.476446774645179E+000,    0.000000000000000E+000,    0.185873952121883E+001,   -0.474937710545572E+001,    0.000000000000000E+000,    0.235046795540174E+002,    0.366349017198919E+002
    0.517000000000000E+001,    0.973309155120620E+003,    0.526690844879380E+000,    0.473309155120620E+000,    0.000000000000000E+000,    0.197972217021234E+001,   -0.450861302294040E+001,    0.000000000000000E+000,    0.234679821218600E+002,    0.367270757632182E+002
    0.519000000000000E+001,    0.970172589304915E+003,    0.529827410695085E+000,    0.470172589304915E+000,    0.000000000000000E+000,    0.209189620260978E+001,   -0.427233025227380E+001,    0.000000000000000E+000,    0.234289422804206E+002,    0.368144362646879E+002
    0.521000000000000E+001,    0.967037201024311E+003,    0.532962798975689E+000,    0.467037201024311E+000,    0.000000000000000E+000,    0.219922761096683E+001,   -0.403713340572382E+001,    0.000000000000000E+000,    0.233874864299276E+002,    0.368971561632558E+002
    0.523000000000000E+001,    0.963903114058570E+003,    0.536096885941430E+000,    0.463903114058570E+000,    0.000000000000000E+000,    0.232724986590823E+001,   -0.380471899940010E+001,    0.000000000000000E+000,    0.233437786197244E+002,    0.369752153453501E+002
    0.525000000000000E+001,    0.960770452136078E+003,    0.539229547863922E+000,    0.460770452136078E+000,    0.000000000000000E+000,    0.243236122011170E+001,   -0.357508108049925E+001,    0.000000000000000E+000,    0.232981324585301E+002,    0.370486692342911E+002
    0.527000000000000E+001,    0.957639338928964E+003,    0.542360661071037E+000,    0.457639338928964E+000,    0.000000000000000E+000,    0.251467379286738E+001,   -0.334688092645784E+001,    0.000000000000000E+000,    0.232506336978287E+002,    0.371176191484412E+002
    0.529000000000000E+001,    0.954509898048215E+003,    0.545490101951785E+000,    0.454509898048215E+000,    0.000000000000000E+000,    0.257951689177986E+001,   -0.312278610512567E+001,    0.000000000000000E+000,    0.232014271043802E+002,    0.371820018104701E+002
    0.531000000000000E+001,    0.951382253038800E+003,    0.548617746961200E+000,    0.451382253038800E+000,    0.000000000000000E+000,    0.264589114131267E+001,   -0.290028726865358E+001,    0.000000000000000E+000,    0.231504886136176E+002,    0.372419928267777E+002
    0.533000000000000E+001,    0.948256527374789E+003,    0.551743472625211E+000,    0.448256527374789E+000,    0.000000000000000E+000,    0.276797931979473E+001,   -0.268062949575378E+001,    0.000000000000000E+000,    0.230975503731736E+002,    0.372975770520970E+002
    0.535000000000000E+001,    0.945132844454477E+003,    0.554867155545522E+000,    0.445132844454477E+000,    0.000000000000000E+000,    0.287440965266634E+001,   -0.246380281820222E+001,    0.000000000000000E+000,    0.230425521102588E+002,    0.373488110337205E+002
    0.537000000000000E+001,    0.942011327595519E+003,    0.557988672404481E+000,    0.442011327595519E+000,    0.000000000000000E+000,    0.296738190137820E+001,   -0.224979706695778E+001,    0.000000000000000E+000,    0.229856906548476E+002,    0.373957511166761E+002
    0.539000000000000E+001,    0.938892100030055E+003,    0.561107899969945E+000,    0.438892100030055E+000,    0.000000000000000E+000,    0.304385365770928E+001,   -0.203777352403681E+001,    0.000000000000000E+000,    0.229270908942374E+002,    0.374385049866045E+002
    0.541000000000000E+001,    0.935775284899849E+003,    0.564224715100151E+000,    0.435775284899849E+000,    0.000000000000000E+000,    0.315549418828898E+001,   -0.182938118875273E+001,    0.000000000000000E+000,    0.228667054360811E+002,    0.374770089917158E+002
    0.543000000000000E+001,    0.932661005251424E+003,    0.567338994748576E+000,    0.432661005251424E+000,    0.000000000000000E+000,    0.324501719733555E+001,   -0.162310854804320E+001,    0.000000000000000E+000,    0.228045178020246E+002,    0.375114401837914E+002
    0.545000000000000E+001,    0.929549384031209E+003,    0.570450615968791E+000,    0.429549384031209E+000,    0.000000000000000E+000,    0.332282218093988E+001,   -0.141969243509530E+001,    0.000000000000000E+000,    0.227407750063790E+002,    0.375417882782646E+002
    0.547000000000000E+001,    0.926440544080681E+003,    0.573559455919319E+000,    0.426440544080681E+000,    0.000000000000000E+000,    0.339150423329664E+001,   -0.121911863715021E+001,    0.000000000000000E+000,    0.226756256695019E+002,    0.375681100841398E+002
    0.549000000000000E+001,    0.923334608131520E+003,    0.576665391868480E+000,    0.423334608131520E+000,    0.000000000000000E+000,    0.344034931315942E+001,   -0.102137268143493E+001,    0.000000000000000E+000,    0.226093414522893E+002,    0.375904621236891E+002
    0.551000000000000E+001,    0.920231698800757E+003,    0.579768301199243E+000,    0.420231698800757E+000,    0.000000000000000E+000,    0.349902164682592E+001,   -0.826439857699146E+000,    0.000000000000000E+000,    0.225419508948254E+002,    0.376089006277170E+002
    0.553000000000000E+001,    0.917131938585940E+003,    0.582868061414060E+000,    0.417131938585940E+000,    0.000000000000000E+000,    0.356379903112788E+001,   -0.634017904340613E+000,    0.000000000000000E+000,    0.224733323295317E+002,    0.376235386528207E+002
    0.555000000000000E+001,    0.914035449860295E+003,    0.585964550139705E+000,    0.414035449860295E+000,    0.000000000000000E+000,    0.362000433887516E+001,   -0.444662667728038E+000,    0.000000000000000E+000,    0.224035176038499E+002,    0.376343117592825E+002
    0.557000000000000E+001,    0.910942354867895E+003,    0.589057645132105E+000,    0.410942354867895E+000,    0.000000000000000E+000,    0.368846084323008E+001,   -0.258074029392599E+000,    0.000000000000000E+000,    0.223325172921278E+002,    0.376413381625449E+002
    0.559000000000000E+001,    0.907852775718834E+003,    0.592147224281167E+000,    0.407852775718833E+000,    0.000000000000000E+000,    0.375106736539098E+001,   -0.742361521508079E-001,    0.000000000000000E+000,    0.222603144297997E+002,    0.376446728617144E+002
    0.561000000000000E+001,    0.904766834384405E+003,    0.595233165615595E+000,    0.404766834384405E+000,    0.000000000000000E+000,    0.380059980541445E+001,    0.106865319789821E+000,    0.000000000000000E+000,    0.221870864333527E+002,    0.376443105767674E+002
    0.563000000000000E+001,    0.901684652692290E+003,    0.598315347307710E+000,    0.401684652692290E+000,    0.000000000000000E+000,    0.386406811761168E+001,    0.285309848996891E+000,    0.000000000000000E+000,    0.221127910017480E+002,    0.376403651319121E+002
    0.565000000000000E+001,    0.898606352321744E+003,    0.601393647678256E+000,    0.398606352321744E+000,    0.000000000000000E+000,    0.389889419960904E+001,    0.460471749418589E+000,    0.000000000000000E+000,    0.220377064441149E+002,    0.376329556876074E+002
    0.567000000000000E+001,    0.895532054798794E+003,    0.604467945201206E+000,    0.395532054798794E+000,    0.000000000000000E+000,    0.390772006511178E+001,    0.632358950019623E+000,    0.000000000000000E+000,    0.219625008007317E+002,    0.376220874303184E+002
    0.569000000000000E+001,    0.892461881491443E+003,    0.607538118508557E+000,    0.392461881491443E+000,    0.000000000000000E+000,    0.393923310165826E+001,    0.801337196973850E+000,    0.000000000000000E+000,    0.218871428503892E+002,    0.376078818785160E+002
    0.571000000000000E+001,    0.889395953604876E+003,    0.610604046395123E+000,    0.389395953604877E+000,    0.000000000000000E+000,    0.395732085292759E+001,    0.967963542267376E+000,    0.000000000000000E+000,    0.218109589593382E+002,    0.375902715248750E+002
    0.573000000000000E+001,    0.886334392176677E+003,    0.613665607823323E+000,    0.386334392176677E+000,    0.000000000000000E+000,    0.395111060318080E+001,    0.113158214847197E+001,    0.000000000000000E+000,    0.217338100227444E+002,    0.375694296707896E+002
    0.575000000000000E+001,    0.883277318072047E+003,    0.616722681927953E+000,    0.383277318072047E+000,    0.000000000000000E+000,    0.401729697692130E+001,    0.129255139423019E+001,    0.000000000000000E+000,    0.216558838404198E+002,    0.375453526909263E+002
    0.577000000000000E+001,    0.880224851979039E+003,    0.619775148020961E+000,    0.380224851979039E+000,    0.000000000000000E+000,    0.405452457333376E+001,    0.145037176050786E+001,    0.000000000000000E+000,    0.215772516161583E+002,    0.375181580619388E+002
    0.579000000000000E+001,    0.877177114403787E+003,    0.622822885596213E+000,    0.377177114403787E+000,    0.000000000000000E+000,    0.409836362499113E+001,    0.160610783154777E+001,    0.000000000000000E+000,    0.214978715356993E+002,    0.374877784386582E+002
    0.581000000000000E+001,    0.874134225665751E+003,    0.625865774334249E+000,    0.374134225665751E+000,    0.000000000000000E+000,    0.412977954202547E+001,    0.175924687704449E+001,    0.000000000000000E+000,    0.214176794737999E+002,    0.374543203274470E+002
    0.583000000000000E+001,    0.871096305892970E+003,    0.628903694107030E+000,    0.371096305892970E+000,    0.000000000000000E+000,    0.417907075892390E+001,    0.190911301501468E+001,    0.000000000000000E+000,    0.213367091734967E+002,    0.374179016683767E+002
    0.585000000000000E+001,    0.868063475017314E+003,    0.631936524982686E+000,    0.368063475017314E+000,    0.000000000000000E+000,    0.422102325586372E+001,    0.205712778940334E+001,    0.000000000000000E+000,    0.212548832776177E+002,    0.373784545061039E+002
    0.587000000000000E+001,    0.865035852769752E+003,    0.634964147230248E+000,    0.365035852769752E+000,    0.000000000000000E+000,    0.425843649926677E+001,    0.220179305288736E+001,    0.000000000000000E+000,    0.211722278891985E+002,    0.373361495305921E+002
    0.589000000000000E+001,    0.862013558675627E+003,    0.637986441324373E+000,    0.362013558675627E+000,    0.000000000000000E+000,    0.429494988425691E+001,    0.234475808641179E+001,    0.000000000000000E+000,    0.210888512285376E+002,    0.372909184149646E+002
    0.591000000000000E+001,    0.858996712049935E+003,    0.641003287950065E+000,    0.358996712049935E+000,    0.000000000000000E+000,    0.433518215535895E+001,    0.248521717073888E+001,    0.000000000000000E+000,    0.210047961887658E+002,    0.372428625088887E+002
    0.593000000000000E+001,    0.855985431992615E+003,    0.644014568007385E+000,    0.355985431992615E+000,    0.000000000000000E+000,    0.435105208400309E+001,    0.262318863287526E+001,    0.000000000000000E+000,    0.209201699881023E+002,    0.371920315807994E+002
    0.595000000000000E+001,    0.852979837383848E+003,    0.647020162616152E+000,    0.352979837383848E+000,    0.000000000000000E+000,    0.438179993498162E+001,    0.275766952766214E+001,    0.000000000000000E+000,    0.208350313989969E+002,    0.371385440521571E+002
    0.597000000000000E+001,    0.849980046879362E+003,    0.650019953120638E+000,    0.349980046879362E+000,    0.000000000000000E+000,    0.440301527311880E+001,    0.288966906324562E+001,    0.000000000000000E+000,    0.207493646045549E+002,    0.370824002872513E+002
    0.599000000000000E+001,    0.846986178905750E+003,    0.653013821094250E+000,    0.346986178905750E+000,    0.000000000000000E+000,    0.442442114882560E+001,    0.302032995815449E+001,    0.000000000000000E+000,    0.206631989551689E+002,    0.370235797772536E+002
    0.601000000000000E+001,    0.843998351655793E+003,    0.656001648344207E+000,    0.343998351655793E+000,    0.000000000000000E+000,    0.444033950000981E+001,    0.314740577484742E+001,    0.000000000000000E+000,    0.205765859539876E+002,    0.369622489852519E+002
    0.603000000000000E+001,    0.841016683083795E+003,    0.658983316916205E+000,    0.341016683083795E+000,    0.000000000000000E+000,    0.447346355999154E+001,    0.327328113345383E+001,    0.000000000000000E+000,    0.204894912634397E+002,    0.368983384539379E+002
    0.605000000000000E+001,    0.838041290900925E+003,    0.661958709099075E+000,    0.338041290900925E+000,    0.000000000000000E+000,    0.450233261718795E+001,    0.339551280883540E+001,    0.000000000000000E+000,    0.204018671810847E+002,    0.368320133668983E+002
    0.607000000000000E+001,    0.835072292570574E+003,    0.664927707429426E+000,    0.335072292570574E+000,    0.000000000000000E+000,    0.451782041183768E+001,    0.351405073840530E+001,    0.000000000000000E+000,    0.203138932377707E+002,    0.367633463365025E+002
    0.609000000000000E+001,    0.832109805303710E+003,    0.667890194696290E+000,    0.332109805303710E+000,    0.000000000000000E+000,    0.452842081417367E+001,    0.363156697864729E+001,    0.000000000000000E+000,    0.202257048669915E+002,    0.366922680105679E+002
    0.611000000000000E+001,    0.829153946054258E+003,    0.670846053945742E+000,    0.329153946054258E+000,    0.000000000000000E+000,    0.452721689965001E+001,    0.374534083707698E+001,    0.000000000000000E+000,    0.201373937679504E+002,    0.366189419164344E+002
    0.613000000000000E+001,    0.826204831514481E+003,    0.673795168485519E+000,    0.326204831514481E+000,    0.000000000000000E+000,    0.451871067530333E+001,    0.385533275996687E+001,    0.000000000000000E+000,    0.200490390895643E+002,    0.365434424414945E+002
    0.615000000000000E+001,    0.823262578110371E+003,    0.676737421889629E+000,    0.323262578110371E+000,    0.000000000000000E+000,    0.452708915413842E+001,    0.396448282896608E+001,    0.000000000000000E+000,    0.199606316469909E+002,    0.364657003100261E+002
    0.617000000000000E+001,    0.820327301997055E+003,    0.679672698002945E+000,    0.320327301997055E+000,    0.000000000000000E+000,    0.454447732438770E+001,    0.407134107737131E+001,    0.000000000000000E+000,    0.198719743080640E+002,    0.363858045815776E+002
    0.619000000000000E+001,    0.817399119054206E+003,    0.682600880945794E+000,    0.317399119054206E+000,    0.000000000000000E+000,    0.456173588151740E+001,    0.417592978295344E+001,    0.000000000000000E+000,    0.197830286127546E+002,    0.363038007193274E+002
    0.621000000000000E+001,    0.814478144881474E+003,    0.685521855118526E+000,    0.314478144881474E+000,    0.000000000000000E+000,    0.456704375662237E+001,    0.427666250262318E+001,    0.000000000000000E+000,    0.196937914055501E+002,    0.362198065931225E+002
    0.623000000000000E+001,    0.811564494793919E+003,    0.688435505206081E+000,    0.311564494793919E+000,    0.000000000000000E+000,    0.459838892757499E+001,    0.437680767978016E+001,    0.000000000000000E+000,    0.196042737097954E+002,    0.361337525860103E+002
    0.625000000000000E+001,    0.808658283817455E+003,    0.691341716182545E+000,    0.308658283817455E+000,    0.000000000000000E+000,    0.461037803381001E+001,    0.447306556115057E+001,    0.000000000000000E+000,    0.195145100263685E+002,    0.360457968237334E+002
    0.627000000000000E+001,    0.805759626684317E+003,    0.694240373315683E+000,    0.305759626684317E+000,    0.000000000000000E+000,    0.462922463173371E+001,    0.456541584439090E+001,    0.000000000000000E+000,    0.194245172902056E+002,    0.359560162811338E+002
    0.629000000000000E+001,    0.802868637828524E+003,    0.697131362171476E+000,    0.302868637828524E+000,    0.000000000000000E+000,    0.464629018917263E+001,    0.465559863307864E+001,    0.000000000000000E+000,    0.193342240417295E+002,    0.358644147915077E+002
    0.631000000000000E+001,    0.799985431381368E+003,    0.700014568618632E+000,    0.299985431381368E+000,    0.000000000000000E+000,    0.465365106310732E+001,    0.474363411237103E+001,    0.000000000000000E+000,    0.192435798999142E+002,    0.357710353784468E+002
    0.633000000000000E+001,    0.797110121166900E+003,    0.702889878833100E+000,    0.297110121166900E+000,    0.000000000000000E+000,    0.464299222046082E+001,    0.482855133316525E+001,    0.000000000000000E+000,    0.191529703802622E+002,    0.356759304645154E+002
    0.635000000000000E+001,    0.794242820697446E+003,    0.705757179302554E+000,    0.294242820697446E+000,    0.000000000000000E+000,    0.462643239696642E+001,    0.491141183198383E+001,    0.000000000000000E+000,    0.190627441025217E+002,    0.355791515722624E+002
    0.637000000000000E+001,    0.791383643169117E+003,    0.708616356830883E+000,    0.291383643169117E+000,    0.000000000000000E+000,    0.458913304840718E+001,    0.499412494503687E+001,    0.000000000000000E+000,    0.189728982114878E+002,    0.354806656773659E+002
    0.639000000000000E+001,    0.788532701457348E+003,    0.711467298542652E+000,    0.288532701457348E+000,    0.000000000000000E+000,    0.454837253974408E+001,    0.507674395736367E+001,    0.000000000000000E+000,    0.188835913866990E+002,    0.353804759512043E+002
    0.641000000000000E+001,    0.785690108112436E+003,    0.714309891887564E+000,    0.285690108112436E+000,    0.000000000000000E+000,    0.454748520299955E+001,    0.515932130097897E+001,    0.000000000000000E+000,    0.187946624592077E+002,    0.352785844433298E+002
    0.643000000000000E+001,    0.782855975355098E+003,    0.717144024644902E+000,    0.282855975355098E+000,    0.000000000000000E+000,    0.455000878582627E+001,    0.523794448785070E+001,    0.000000000000000E+000,    0.187058611408649E+002,    0.351751405422267E+002
    0.645000000000000E+001,    0.780030415072042E+003,    0.719969584927958E+000,    0.280030415072042E+000,    0.000000000000000E+000,    0.453119015484170E+001,    0.531260668897065E+001,    0.000000000000000E+000,    0.186172711528173E+002,    0.350702224320559E+002
    0.647000000000000E+001,    0.777213538811552E+003,    0.722786461188448E+000,    0.277213538811552E+000,    0.000000000000000E+000,    0.450996608117484E+001,    0.538738303913066E+001,    0.000000000000000E+000,    0.185290287976781E+002,    0.349637597014472E+002
    0.649000000000000E+001,    0.774405457779077E+003,    0.725594542220923E+000,    0.274405457779077E+000,    0.000000000000000E+000,    0.450035490660887E+001,    0.545818304839958E+001,    0.000000000000000E+000,    0.184410792523584E+002,    0.348558991737602E+002
    0.651000000000000E+001,    0.771606282832850E+003,    0.728393717167150E+000,    0.271606282832850E+000,    0.000000000000000E+000,    0.448428302034713E+001,    0.552710156481081E+001,    0.000000000000000E+000,    0.183532763902204E+002,    0.347466449117246E+002
    0.653000000000000E+001,    0.768816124479504E+003,    0.731183875520496E+000,    0.268816124479504E+000,    0.000000000000000E+000,    0.447364441703443E+001,    0.559204089964315E+001,    0.000000000000000E+000,    0.182656412922856E+002,    0.346361086519997E+002
    0.655000000000000E+001,    0.766035092869713E+003,    0.733964907130287E+000,    0.266035092869713E+000,    0.000000000000000E+000,    0.446365199285019E+001,    0.565729606620803E+001,    0.000000000000000E+000,    0.181782433797614E+002,    0.345242199618397E+002
    0.657000000000000E+001,    0.763263297793844E+003,    0.736736702206156E+000,    0.263263297793844E+000,    0.000000000000000E+000,    0.444488060340347E+001,    0.571856548872473E+001,    0.000000000000000E+000,    0.180911304165759E+002,    0.344111219013682E+002
    0.659000000000000E+001,    0.760500848677620E+003,    0.739499151322381E+000,    0.260500848677620E+000,    0.000000000000000E+000,    0.443398056862735E+001,    0.577805158355116E+001,    0.000000000000000E+000,    0.180042523477316E+002,    0.342968185703617E+002
    0.661000000000000E+001,    0.757747854577801E+003,    0.742252145422199E+000,    0.257747854577801E+000,    0.000000000000000E+000,    0.442368117408061E+001,    0.583799044272609E+001,    0.000000000000000E+000,    0.179175885190793E+002,    0.341812709185795E+002
    0.663000000000000E+001,    0.755004424177882E+003,    0.744995575822118E+000,    0.255004424177882E+000,    0.000000000000000E+000,    0.440885299549834E+001,    0.589617552623962E+001,    0.000000000000000E+000,    0.178311746184497E+002,    0.340645448238831E+002
    0.665000000000000E+001,    0.752270665783796E+003,    0.747729334216204E+000,    0.252270665783796E+000,    0.000000000000000E+000,    0.439336777714720E+001,    0.595036930051509E+001,    0.000000000000000E+000,    0.177450555525211E+002,    0.339467494015870E+002
    0.667000000000000E+001,    0.749546687319645E+003,    0.750453312680355E+000,    0.249546687319645E+000,    0.000000000000000E+000,    0.437296664741324E+001,    0.600286767781468E+001,    0.000000000000000E+000,    0.176592743036450E+002,    0.338278889023745E+002
    0.669000000000000E+001,    0.746832596323434E+003,    0.753167403676566E+000,    0.246832596323434E+000,    0.000000000000000E+000,    0.437394368412982E+001,    0.605369218392995E+001,    0.000000000000000E+000,    0.175737412460189E+002,    0.337079969180597E+002
    0.671000000000000E+001,    0.744128499942828E+003,    0.755871500057172E+000,    0.244128499942828E+000,    0.000000000000000E+000,    0.435839767752898E+001,    0.610286422510067E+001,    0.000000000000000E+000,    0.174884459311833E+002,    0.335871066116737E+002
    0.673000000000000E+001,    0.741434504930921E+003,    0.758565495069079E+000,    0.241434504930921E+000,    0.000000000000000E+000,    0.433739286219266E+001,    0.614806927259840E+001,    0.000000000000000E+000,    0.174035300289349E+002,    0.334653248016719E+002
    0.675000000000000E+001,    0.738750717642026E+003,    0.761249282357974E+000,    0.238750717642026E+000,    0.000000000000000E+000,    0.431459349481672E+001,    0.619168561949359E+001,    0.000000000000000E+000,    0.173190006197626E+002,    0.333426554503625E+002
