#x,T,xh2o,xco2,S_LBL,S_SLW,S_SLW1,q_LBL,q_SLW,q_SLW1
#[m],[K],[],[],[kW/m3],[kW/m2]
    0.223000000000000E+001,    0.138223576571155E+004,    0.117764234288454E+000,    0.882235765711546E+000,    0.000000000000000E+000,   -0.302715369286221E+002,   -0.872843407562624E+000,    0.000000000000000E+000,   -0.160009055152331E+002,    0.386323818676301E+001
    0.225000000000000E+001,    0.138020298280002E+004,    0.119797017199985E+000,    0.880202982800016E+000,    0.000000000000000E+000,   -0.299095271231382E+002,   -0.832967095319581E+000,    0.000000000000000E+000,   -0.154036753333760E+002,    0.387742288639971E+001
    0.227000000000000E+001,    0.137815519012574E+004,    0.121844809874264E+000,    0.878155190125736E+000,    0.000000000000000E+000,   -0.296125564757801E+002,   -0.796270042670037E+000,    0.000000000000000E+000,   -0.148122348116697E+002,    0.389100236511296E+001
    0.229000000000000E+001,    0.137609246853206E+004,    0.123907531467944E+000,    0.876092468532056E+000,    0.000000000000000E+000,   -0.293961518819911E+002,   -0.760205225722424E+000,    0.000000000000000E+000,   -0.142256799653419E+002,    0.390399816855954E+001
    0.231000000000000E+001,    0.137401489945169E+004,    0.125985100548309E+000,    0.874014899451691E+000,    0.000000000000000E+000,   -0.291933901032077E+002,   -0.723359468657821E+000,    0.000000000000000E+000,   -0.136432618505412E+002,    0.391635092376791E+001
    0.233000000000000E+001,    0.137192256490351E+004,    0.128077435096487E+000,    0.871922564903512E+000,    0.000000000000000E+000,   -0.290582627083021E+002,   -0.684358832622560E+000,    0.000000000000000E+000,   -0.130643024819859E+002,    0.392807472009366E+001
    0.235000000000000E+001,    0.136981554748930E+004,    0.130184452510695E+000,    0.869815547489305E+000,    0.000000000000000E+000,   -0.289342893418157E+002,   -0.643963912636717E+000,    0.000000000000000E+000,   -0.124881356354054E+002,    0.393895540728936E+001
    0.237000000000000E+001,    0.136769393039051E+004,    0.132306069609492E+000,    0.867693930390508E+000,    0.000000000000000E+000,   -0.287964036369744E+002,   -0.603510003277111E+000,    0.000000000000000E+000,   -0.119146142757876E+002,    0.394908968204203E+001
    0.239000000000000E+001,    0.136555779736493E+004,    0.134442202635068E+000,    0.865557797364932E+000,    0.000000000000000E+000,   -0.287286502184694E+002,   -0.562121976868571E+000,    0.000000000000000E+000,   -0.113432673663435E+002,    0.395851959794234E+001
    0.241000000000000E+001,    0.136340723274345E+004,    0.136592767256549E+000,    0.863407232743451E+000,    0.000000000000000E+000,   -0.285749822987143E+002,   -0.518155231365323E+000,    0.000000000000000E+000,   -0.107738508262461E+002,    0.396721580704653E+001
    0.243000000000000E+001,    0.136124232142668E+004,    0.138757678573325E+000,    0.861242321426675E+000,    0.000000000000000E+000,   -0.285405899742829E+002,   -0.470981833432959E+000,    0.000000000000000E+000,   -0.102059568509790E+002,    0.397504272871874E+001
    0.245000000000000E+001,    0.135906314888159E+004,    0.140936851118406E+000,    0.859063148881594E+000,    0.000000000000000E+000,   -0.285212813905257E+002,   -0.425192548205390E+000,    0.000000000000000E+000,   -0.963873858913045E+001,    0.398169699744447E+001
    0.247000000000000E+001,    0.135686980113821E+004,    0.143130198861789E+000,    0.856869801138211E+000,    0.000000000000000E+000,   -0.284866644645352E+002,   -0.384502947368021E+000,    0.000000000000000E+000,   -0.907217357853657E+001,    0.398755899000336E+001
    0.249000000000000E+001,    0.135466236478614E+004,    0.145337635213863E+000,    0.854662364786137E+000,    0.000000000000000E+000,   -0.283629369345380E+002,   -0.347470030585854E+000,    0.000000000000000E+000,   -0.850725072399409E+001,    0.399278822168688E+001
    0.251000000000000E+001,    0.135244092697118E+004,    0.147559073028819E+000,    0.852440926971181E+000,    0.000000000000000E+000,   -0.281556935105648E+002,   -0.311882337202216E+000,    0.000000000000000E+000,   -0.794559879322074E+001,    0.399742899237245E+001
    0.253000000000000E+001,    0.135020557539190E+004,    0.149794424608097E+000,    0.850205575391903E+000,    0.000000000000000E+000,   -0.279481886990019E+002,   -0.275638301881653E+000,    0.000000000000000E+000,   -0.738800502034346E+001,    0.400148929719606E+001
    0.255000000000000E+001,    0.134795639829616E+004,    0.152043601703843E+000,    0.847956398296157E+000,    0.000000000000000E+000,   -0.277374746097111E+002,   -0.236512925373187E+000,    0.000000000000000E+000,   -0.683470662711464E+001,    0.400493778732524E+001
    0.257000000000000E+001,    0.134569348447760E+004,    0.154306515522397E+000,    0.845693484477603E+000,    0.000000000000000E+000,   -0.275066031164617E+002,   -0.196859820995600E+000,    0.000000000000000E+000,   -0.628604616131071E+001,    0.400741985294957E+001
    0.259000000000000E+001,    0.134341692327220E+004,    0.156583076727796E+000,    0.843416923272204E+000,    0.000000000000000E+000,   -0.272340773022629E+002,   -0.159016701505440E+000,    0.000000000000000E+000,   -0.574234271709243E+001,    0.400925129716121E+001
    0.261000000000000E+001,    0.134112680455470E+004,    0.158873195445302E+000,    0.841126804554698E+000,    0.000000000000000E+000,   -0.270519885142376E+002,   -0.122041892226816E+000,    0.000000000000000E+000,   -0.520317287334288E+001,    0.401039648960847E+001
    0.263000000000000E+001,    0.133882321873505E+004,    0.161176781264949E+000,    0.838823218735051E+000,    0.000000000000000E+000,   -0.268179245393604E+002,   -0.859436877058247E-001,    0.000000000000000E+000,   -0.466816714935638E+001,    0.401087064538967E+001
    0.265000000000000E+001,    0.133650625675489E+004,    0.163493743245113E+000,    0.836506256754887E+000,    0.000000000000000E+000,   -0.266580681711671E+002,   -0.485496111807845E-001,    0.000000000000000E+000,   -0.413706400553215E+001,    0.401082065910937E+001
    0.267000000000000E+001,    0.133417601008390E+004,    0.165823989916103E+000,    0.834176010083897E+000,    0.000000000000000E+000,   -0.265852725193823E+002,   -0.939921807932241E-002,    0.000000000000000E+000,   -0.360885500841211E+001,    0.400994513288620E+001
    0.269000000000000E+001,    0.133183257071623E+004,    0.168167429283771E+000,    0.831832570716229E+000,    0.000000000000000E+000,   -0.263895221285665E+002,    0.276325065012510E-001,    0.000000000000000E+000,   -0.308359924692801E+001,    0.400821318365826E+001
    0.271000000000000E+001,    0.132947603116686E+004,    0.170523968833142E+000,    0.829476031166859E+000,    0.000000000000000E+000,   -0.262423400102724E+002,    0.614201848652385E-001,    0.000000000000000E+000,   -0.256156946869376E+001,    0.400590515600020E+001
    0.273000000000000E+001,    0.132710648446793E+004,    0.172893515532069E+000,    0.827106484467931E+000,    0.000000000000000E+000,   -0.261321795149902E+002,    0.929452677475610E-001,    0.000000000000000E+000,   -0.204218868855022E+001,    0.400299697482764E+001
    0.275000000000000E+001,    0.132472402416509E+004,    0.175275975834908E+000,    0.824724024165092E+000,    0.000000000000000E+000,   -0.260086610490309E+002,    0.120743138840653E+000,    0.000000000000000E+000,   -0.152512179800304E+001,    0.399946193519970E+001
    0.277000000000000E+001,    0.132232874431380E+004,    0.177671255686204E+000,    0.822328744313796E+000,    0.000000000000000E+000,   -0.259215165949574E+002,    0.144295721722332E+000,    0.000000000000000E+000,   -0.100999479869706E+001,    0.399553813940437E+001
    0.279000000000000E+001,    0.131992073947559E+004,    0.180079260524411E+000,    0.819920739475589E+000,    0.000000000000000E+000,   -0.258459205580553E+002,    0.165239447011732E+000,    0.000000000000000E+000,   -0.496444148493750E+000,    0.399128480358059E+001
    0.281000000000000E+001,    0.131750010471438E+004,    0.182499895285620E+000,    0.817500104714380E+000,    0.000000000000000E+000,   -0.255802433773679E+002,    0.184937866270482E+000,    0.000000000000000E+000,    0.140769840255986E-001,    0.398673267187602E+001
    0.283000000000000E+001,    0.131506693559268E+004,    0.184933064407315E+000,    0.815066935592685E+000,    0.000000000000000E+000,   -0.251862692936196E+002,    0.204592695356566E+000,    0.000000000000000E+000,    0.519075488320957E+000,    0.398189065089365E+001
    0.285000000000000E+001,    0.131262132816785E+004,    0.187378671832147E+000,    0.812621328167853E+000,    0.000000000000000E+000,   -0.249324693530042E+002,    0.225468307240531E+000,    0.000000000000000E+000,    0.101828675515567E+001,    0.397675302856145E+001
    0.287000000000000E+001,    0.131016337898828E+004,    0.189836621011722E+000,    0.810163378988278E+000,    0.000000000000000E+000,   -0.246509515713723E+002,    0.248998245074412E+000,    0.000000000000000E+000,    0.151226759190475E+001,    0.397128193047795E+001
    0.289000000000000E+001,    0.130769318508959E+004,    0.192306814910414E+000,    0.807693185089586E+000,    0.000000000000000E+000,   -0.244417673074312E+002,    0.277031520479274E+000,    0.000000000000000E+000,    0.200119022350491E+001,    0.396542509158602E+001
    0.291000000000000E+001,    0.130521084399080E+004,    0.194789156009199E+000,    0.805210843990801E+000,    0.000000000000000E+000,   -0.241435381671164E+002,    0.312192844853187E+000,    0.000000000000000E+000,    0.248477419662493E+001,    0.395908172623360E+001
    0.293000000000000E+001,    0.130271645369050E+004,    0.197283546309499E+000,    0.802716453690501E+000,    0.000000000000000E+000,   -0.237899219777751E+002,    0.358531769925393E+000,    0.000000000000000E+000,    0.296202649398405E+001,    0.395210942324408E+001
    0.295000000000000E+001,    0.130021011266294E+004,    0.199789887337058E+000,    0.800210112662942E+000,    0.000000000000000E+000,   -0.232992001277480E+002,    0.423354412627481E+000,    0.000000000000000E+000,    0.343185690989238E+001,    0.394427620374248E+001
    0.297000000000000E+001,    0.129769191985418E+004,    0.202308080145822E+000,    0.797691919854178E+000,    0.000000000000000E+000,   -0.231496454141964E+002,    0.355165112653242E+000,    0.000000000000000E+000,    0.389519960558350E+001,    0.393690983174849E+001
    0.299000000000000E+001,    0.129516197467815E+004,    0.204838025321853E+000,    0.795161974678147E+000,    0.000000000000000E+000,   -0.229083924415840E+002,    0.303295660610200E+000,    0.000000000000000E+000,    0.435338545137735E+001,    0.393060911273602E+001
    0.301000000000000E+001,    0.129262037701275E+004,    0.207379622987245E+000,    0.792620377012755E+000,    0.000000000000000E+000,   -0.226195251289236E+002,    0.274489321359134E+000,    0.000000000000000E+000,    0.480581859894138E+001,    0.392502789775258E+001
    0.303000000000000E+001,    0.129006722719592E+004,    0.209932772804075E+000,    0.790067227195925E+000,    0.000000000000000E+000,   -0.223617275882297E+002,    0.264208700977556E+000,    0.000000000000000E+000,    0.525256802637190E+001,    0.391982138371440E+001
    0.305000000000000E+001,    0.128750262602164E+004,    0.212497373978361E+000,    0.787502626021639E+000,    0.000000000000000E+000,   -0.221273745220542E+002,    0.269633942633277E+000,    0.000000000000000E+000,    0.569405325315417E+001,    0.391463054571659E+001
    0.307000000000000E+001,    0.128492667473596E+004,    0.215073325264038E+000,    0.784926674735962E+000,    0.000000000000000E+000,   -0.219227139087925E+002,    0.288252044969431E+000,    0.000000000000000E+000,    0.613081640226962E+001,    0.390917439001908E+001
    0.309000000000000E+001,    0.128233947503304E+004,    0.217660524966961E+000,    0.782339475033039E+000,    0.000000000000000E+000,   -0.217599340721459E+002,    0.314913790878720E+000,    0.000000000000000E+000,    0.656351635965611E+001,    0.390303074528268E+001
    0.311000000000000E+001,    0.127974112905108E+004,    0.220258870948917E+000,    0.779741129051083E+000,    0.000000000000000E+000,   -0.214468126137435E+002,    0.339492666114649E+000,    0.000000000000000E+000,    0.699155840678989E+001,    0.389601567935175E+001
    0.313000000000000E+001,    0.127713173936835E+004,    0.222868260631653E+000,    0.777131739368347E+000,    0.000000000000000E+000,   -0.212045185393667E+002,    0.357129828205102E+000,    0.000000000000000E+000,    0.741453330847546E+001,    0.388872809247505E+001
    0.315000000000000E+001,    0.127451140899907E+004,    0.225488591000934E+000,    0.774511408999066E+000,    0.000000000000000E+000,   -0.209228849117279E+002,    0.370405844677663E+000,    0.000000000000000E+000,    0.783261270424220E+001,    0.388126205656379E+001
    0.317000000000000E+001,    0.127188024138940E+004,    0.228119758610604E+000,    0.771880241389396E+000,    0.000000000000000E+000,   -0.206090553587277E+002,    0.381228220548503E+000,    0.000000000000000E+000,    0.824539143506237E+001,    0.387366863718245E+001
    0.319000000000000E+001,    0.126923834041333E+004,    0.230761659586670E+000,    0.769238340413330E+000,    0.000000000000000E+000,   -0.203225987245303E+002,    0.391231373495033E+000,    0.000000000000000E+000,    0.865222101862302E+001,    0.386598209820225E+001
    0.321000000000000E+001,    0.126658581036859E+004,    0.233414189631406E+000,    0.766585810368594E+000,    0.000000000000000E+000,   -0.199865450261990E+002,    0.401202835493310E+000,    0.000000000000000E+000,    0.905254335312487E+001,    0.385814996195363E+001
    0.323000000000000E+001,    0.126392275597253E+004,    0.236077244027467E+000,    0.763922755972533E+000,    0.000000000000000E+000,   -0.196606374079956E+002,    0.411461799796233E+000,    0.000000000000000E+000,    0.944639929084215E+001,    0.385020197651465E+001
    0.325000000000000E+001,    0.126124928235797E+004,    0.238750717642026E+000,    0.761249282357974E+000,    0.000000000000000E+000,   -0.193532787658307E+002,    0.422777118654346E+000,    0.000000000000000E+000,    0.983405139597886E+001,    0.384211764298859E+001
    0.327000000000000E+001,    0.125856549506908E+004,    0.241434504930922E+000,    0.758565495069079E+000,    0.000000000000000E+000,   -0.190579415758487E+002,    0.434235204573220E+000,    0.000000000000000E+000,    0.102156860376148E+002,    0.383377502431674E+001
    0.329000000000000E+001,    0.125587150005717E+004,    0.244128499942828E+000,    0.755871500057173E+000,    0.000000000000000E+000,   -0.187807614000738E+002,    0.444773688175726E+000,    0.000000000000000E+000,    0.105914898226943E+002,    0.382529241706652E+001
    0.331000000000000E+001,    0.125316740367657E+004,    0.246832596323434E+000,    0.753167403676566E+000,    0.000000000000000E+000,   -0.184970124105111E+002,    0.455107844007316E+000,    0.000000000000000E+000,    0.109615108587410E+002,    0.381668345479153E+001
    0.333000000000000E+001,    0.125045331268035E+004,    0.249546687319645E+000,    0.750453312680355E+000,    0.000000000000000E+000,   -0.181932981118472E+002,    0.465853572806506E+000,    0.000000000000000E+000,    0.113256575504072E+002,    0.380793797762354E+001
    0.335000000000000E+001,    0.124772933421620E+004,    0.252270665783796E+000,    0.747729334216204E+000,    0.000000000000000E+000,   -0.179042121809859E+002,    0.477604524537998E+000,    0.000000000000000E+000,    0.116838887487666E+002,    0.379904966222167E+001
    0.337000000000000E+001,    0.124499557582212E+004,    0.255004424177882E+000,    0.744995575822118E+000,    0.000000000000000E+000,   -0.175973735198632E+002,    0.491035498009159E+000,    0.000000000000000E+000,    0.120360976802330E+002,    0.378998870112000E+001
    0.339000000000000E+001,    0.124225214542220E+004,    0.257747854577801E+000,    0.742252145422199E+000,    0.000000000000000E+000,   -0.172908321115106E+002,    0.506896364803264E+000,    0.000000000000000E+000,    0.123823118944615E+002,    0.378072247047213E+001
    0.341000000000000E+001,    0.123949915132238E+004,    0.260500848677619E+000,    0.739499151322381E+000,    0.000000000000000E+000,   -0.169918095727756E+002,    0.526143387813297E+000,    0.000000000000000E+000,    0.127226513148563E+002,    0.377119744307072E+001
    0.343000000000000E+001,    0.123673670220616E+004,    0.263263297793844E+000,    0.736736702206156E+000,    0.000000000000000E+000,   -0.166796467822650E+002,    0.550023397915419E+000,    0.000000000000000E+000,    0.130569971542003E+002,    0.376134760700028E+001
    0.345000000000000E+001,    0.123396490713029E+004,    0.266035092869713E+000,    0.733964907130287E+000,    0.000000000000000E+000,   -0.163840798559551E+002,    0.580225878761125E+000,    0.000000000000000E+000,    0.133853822555405E+002,    0.375107593786733E+001
    0.347000000000000E+001,    0.123118387552050E+004,    0.268816124479504E+000,    0.731183875520496E+000,    0.000000000000000E+000,   -0.160649538471226E+002,    0.619051521963459E+000,    0.000000000000000E+000,    0.137077116395365E+002,    0.374025537777267E+001
    0.349000000000000E+001,    0.122839371716715E+004,    0.271606282832850E+000,    0.728393717167150E+000,    0.000000000000000E+000,   -0.158782489315740E+002,    0.666884536464698E+000,    0.000000000000000E+000,    0.140244776615566E+002,    0.372854105185532E+001
    0.351000000000000E+001,    0.122559454222092E+004,    0.274405457779077E+000,    0.725594542220923E+000,    0.000000000000000E+000,   -0.155403370805156E+002,    0.719914276122343E+000,    0.000000000000000E+000,    0.143354726771807E+002,    0.371568302082743E+001
    0.353000000000000E+001,    0.122278646118845E+004,    0.277213538811552E+000,    0.722786461188448E+000,    0.000000000000000E+000,   -0.152808634129961E+002,    0.776639436667029E+000,    0.000000000000000E+000,    0.146399923528175E+002,    0.370187869160785E+001
    0.355000000000000E+001,    0.121996958492796E+004,    0.280030415072042E+000,    0.719969584927958E+000,    0.000000000000000E+000,   -0.148082130849334E+002,    0.840165278818030E+000,    0.000000000000000E+000,    0.149377036611415E+002,    0.368701154626450E+001
    0.357000000000000E+001,    0.121714402464490E+004,    0.282855975355098E+000,    0.717144024644902E+000,    0.000000000000000E+000,   -0.145417576139404E+002,    0.910485037410151E+000,    0.000000000000000E+000,    0.152289710952974E+002,    0.367072840338950E+001
    0.359000000000000E+001,    0.121430989188756E+004,    0.285690108112436E+000,    0.714309891887564E+000,    0.000000000000000E+000,   -0.142888258499779E+002,    0.983885193772375E+000,    0.000000000000000E+000,    0.155149423316858E+002,    0.365291584644719E+001
    0.361000000000000E+001,    0.121146729854265E+004,    0.288532701457348E+000,    0.711467298542652E+000,    0.000000000000000E+000,   -0.140445861563675E+002,    0.105573249312784E+001,    0.000000000000000E+000,    0.157960257569396E+002,    0.363350919136712E+001
    0.363000000000000E+001,    0.120861635683088E+004,    0.291383643169117E+000,    0.708616356830883E+000,    0.000000000000000E+000,   -0.137026056490466E+002,    0.112511654907047E+001,    0.000000000000000E+000,    0.160716408651869E+002,    0.361288591365504E+001
    0.365000000000000E+001,    0.120575717930255E+004,    0.294242820697446E+000,    0.705757179302554E+000,    0.000000000000000E+000,   -0.134156919744126E+002,    0.119705058901306E+001,    0.000000000000000E+000,    0.163414180202460E+002,    0.359104447385542E+001
    0.367000000000000E+001,    0.120288987883310E+004,    0.297110121166900E+000,    0.702889878833100E+000,    0.000000000000000E+000,   -0.131254809513706E+002,    0.127731554691864E+001,    0.000000000000000E+000,    0.166056586733610E+002,    0.356788755959960E+001
    0.369000000000000E+001,    0.120001456861863E+004,    0.299985431381368E+000,    0.700014568618632E+000,    0.000000000000000E+000,   -0.128648113948232E+002,    0.137534641053909E+001,    0.000000000000000E+000,    0.168640867197667E+002,    0.354326608179327E+001
    0.371000000000000E+001,    0.119713136217148E+004,    0.302868637828524E+000,    0.697131362171476E+000,    0.000000000000000E+000,   -0.126139507529949E+002,    0.133471479062895E+001,    0.000000000000000E+000,    0.171177209092927E+002,    0.351783613898438E+001
    0.373000000000000E+001,    0.119424037331568E+004,    0.305759626684317E+000,    0.694240373315683E+000,    0.000000000000000E+000,   -0.123949071086144E+002,    0.130621480795207E+001,    0.000000000000000E+000,    0.173674708893771E+002,    0.349301726142198E+001
    0.375000000000000E+001,    0.119134171618255E+004,    0.308658283817455E+000,    0.691341716182545E+000,    0.000000000000000E+000,   -0.121589266956308E+002,    0.128484929187118E+001,    0.000000000000000E+000,    0.176129624422869E+002,    0.346867623329771E+001
    0.377000000000000E+001,    0.118843550520608E+004,    0.311564494793919E+000,    0.688435505206081E+000,    0.000000000000000E+000,   -0.120481386511548E+002,    0.126789821551319E+001,    0.000000000000000E+000,    0.178546228333585E+002,    0.344472859559668E+001
    0.379000000000000E+001,    0.118552185511853E+004,    0.314478144881475E+000,    0.685521855118525E+000,    0.000000000000000E+000,   -0.118479200702270E+002,    0.125385450613031E+001,    0.000000000000000E+000,    0.180924043400971E+002,    0.342110772900010E+001
    0.381000000000000E+001,    0.118260088094579E+004,    0.317399119054206E+000,    0.682600880945794E+000,    0.000000000000000E+000,   -0.116181159905655E+002,    0.124182068311223E+001,    0.000000000000000E+000,    0.183254926593595E+002,    0.339778271727272E+001
    0.383000000000000E+001,    0.117967269800295E+004,    0.320327301997055E+000,    0.679672698002945E+000,    0.000000000000000E+000,   -0.113887712492436E+002,    0.123134944678732E+001,    0.000000000000000E+000,    0.185537392053567E+002,    0.337471791675260E+001
    0.385000000000000E+001,    0.117673742188963E+004,    0.323262578110371E+000,    0.676737421889629E+000,    0.000000000000000E+000,   -0.111039668661333E+002,    0.122211636228551E+001,    0.000000000000000E+000,    0.187768069362374E+002,    0.335188955728644E+001
    0.387000000000000E+001,    0.117379516848552E+004,    0.326204831514482E+000,    0.673795168485518E+000,    0.000000000000000E+000,   -0.107866220003552E+002,    0.121399827913522E+001,    0.000000000000000E+000,    0.189940255825158E+002,    0.332928023136162E+001
    0.389000000000000E+001,    0.117084605394574E+004,    0.329153946054258E+000,    0.670846053945742E+000,    0.000000000000000E+000,   -0.104926364460492E+002,    0.120700824998498E+001,    0.000000000000000E+000,    0.192053073469434E+002,    0.330686737742186E+001
    0.391000000000000E+001,    0.116789019469629E+004,    0.332109805303710E+000,    0.667890194696290E+000,    0.000000000000000E+000,   -0.101982336749167E+002,    0.120125985954728E+001,    0.000000000000000E+000,    0.194108453818496E+002,    0.328463312558033E+001
    0.393000000000000E+001,    0.116492770742943E+004,    0.335072292570574E+000,    0.664927707429426E+000,    0.000000000000000E+000,   -0.989474738685962E+001,    0.119695694017012E+001,    0.000000000000000E+000,    0.196106016494456E+002,    0.326254811072770E+001
    0.395000000000000E+001,    0.116195870909907E+004,    0.338041290900925E+000,    0.661958709099075E+000,    0.000000000000000E+000,   -0.958462391753996E+001,    0.119441793420871E+001,    0.000000000000000E+000,    0.198043935785598E+002,    0.324059019652428E+001
    0.397000000000000E+001,    0.115898331691621E+004,    0.341016683083794E+000,    0.658983316916206E+000,    0.000000000000000E+000,   -0.928621001389060E+001,    0.119421068987061E+001,    0.000000000000000E+000,    0.199922203738311E+002,    0.321872114238130E+001
    0.399000000000000E+001,    0.115600164834421E+004,    0.343998351655793E+000,    0.656001648344207E+000,    0.000000000000000E+000,   -0.902233623155076E+001,    0.119706919900812E+001,    0.000000000000000E+000,    0.201744750920125E+002,    0.319689206191679E+001
    0.401000000000000E+001,    0.115301382109425E+004,    0.346986178905750E+000,    0.653013821094250E+000,    0.000000000000000E+000,   -0.875739134578916E+001,    0.120336704751978E+001,    0.000000000000000E+000,    0.203514996996629E+002,    0.317500224416143E+001
    0.403000000000000E+001,    0.115001995312064E+004,    0.349980046879362E+000,    0.650019953120638E+000,    0.000000000000000E+000,   -0.852520397861492E+001,    0.121277723043746E+001,    0.000000000000000E+000,    0.205234268802015E+002,    0.315297986211594E+001
    0.405000000000000E+001,    0.114702016261615E+004,    0.352979837383848E+000,    0.647020162616152E+000,    0.000000000000000E+000,   -0.828724167635513E+001,    0.122474741586042E+001,    0.000000000000000E+000,    0.206903168267692E+002,    0.313075787405849E+001
    0.407000000000000E+001,    0.114401456800738E+004,    0.355985431992615E+000,    0.644014568007385E+000,    0.000000000000000E+000,   -0.804955808510517E+001,    0.124005990525095E+001,    0.000000000000000E+000,    0.208522808243012E+002,    0.310837825209645E+001
    0.409000000000000E+001,    0.114100328795006E+004,    0.358996712049935E+000,    0.641003287950065E+000,    0.000000000000000E+000,   -0.784066917879007E+001,    0.125714672567112E+001,    0.000000000000000E+000,    0.210095863905537E+002,    0.308548985750979E+001
    0.411000000000000E+001,    0.113798644132437E+004,    0.362013558675627E+000,    0.637986441324373E+000,    0.000000000000000E+000,   -0.756454968368927E+001,    0.127209504190130E+001,    0.000000000000000E+000,    0.211622658257181E+002,    0.306232828695779E+001
    0.413000000000000E+001,    0.113496414723025E+004,    0.365035852769752E+000,    0.634964147230248E+000,    0.000000000000000E+000,   -0.735917283974848E+001,    0.128497821186183E+001,    0.000000000000000E+000,    0.213105655430251E+002,    0.303890953067042E+001
    0.415000000000000E+001,    0.113193652498269E+004,    0.368063475017314E+000,    0.631936524982686E+000,    0.000000000000000E+000,   -0.714195053868265E+001,    0.129438989662838E+001,    0.000000000000000E+000,    0.214548917630520E+002,    0.301522515789418E+001
    0.417000000000000E+001,    0.112890369410703E+004,    0.371096305892970E+000,    0.628903694107030E+000,    0.000000000000000E+000,   -0.695391021168556E+001,    0.129956937484155E+001,    0.000000000000000E+000,    0.215951553376273E+002,    0.299148659520332E+001
    0.419000000000000E+001,    0.112586577433425E+004,    0.374134225665751E+000,    0.625865774334249E+000,    0.000000000000000E+000,   -0.672261059125094E+001,    0.130208604485090E+001,    0.000000000000000E+000,    0.217311369414544E+002,    0.296774788055650E+001
    0.421000000000000E+001,    0.112282288559621E+004,    0.377177114403787E+000,    0.622822885596213E+000,    0.000000000000000E+000,   -0.647469676820472E+001,    0.130311884432010E+001,    0.000000000000000E+000,    0.218626314398342E+002,    0.294404324969981E+001
    0.423000000000000E+001,    0.111977514802096E+004,    0.380224851979039E+000,    0.619775148020961E+000,    0.000000000000000E+000,   -0.620684156986391E+001,    0.130370784660006E+001,    0.000000000000000E+000,    0.219893934773135E+002,    0.292038984575347E+001
    0.425000000000000E+001,    0.111672268192795E+004,    0.383277318072047E+000,    0.616722681927953E+000,    0.000000000000000E+000,   -0.596892135258817E+001,    0.130487895364672E+001,    0.000000000000000E+000,    0.221114293621431E+002,    0.289678488529519E+001
    0.427000000000000E+001,    0.111366560782332E+004,    0.386334392176677E+000,    0.613665607823323E+000,    0.000000000000000E+000,   -0.580805647038264E+001,    0.130777084379186E+001,    0.000000000000000E+000,    0.222293316231693E+002,    0.287321042065906E+001
    0.429000000000000E+001,    0.111060404639512E+004,    0.389395953604876E+000,    0.610604046395124E+000,    0.000000000000000E+000,   -0.559941456532864E+001,    0.131382973788195E+001,    0.000000000000000E+000,    0.223432066542479E+002,    0.284962479679989E+001
    0.431000000000000E+001,    0.110753811850856E+004,    0.392461881491443E+000,    0.607538118508557E+000,    0.000000000000000E+000,   -0.536710975636820E+001,    0.132506299669632E+001,    0.000000000000000E+000,    0.224525811521812E+002,    0.282596035486811E+001
    0.433000000000000E+001,    0.110446794520121E+004,    0.395532054798794E+000,    0.604467945201206E+000,    0.000000000000000E+000,   -0.508485565706954E+001,    0.134457168244304E+001,    0.000000000000000E+000,    0.225569536603730E+002,    0.280210788154461E+001
    0.435000000000000E+001,    0.110139364767826E+004,    0.398606352321744E+000,    0.601393647678256E+000,    0.000000000000000E+000,   -0.476893454436811E+001,    0.137789282891467E+001,    0.000000000000000E+000,    0.226556976698332E+002,    0.277790214489694E+001
    0.437000000000000E+001,    0.109831534730771E+004,    0.401684652692290E+000,    0.598315347307710E+000,    0.000000000000000E+000,   -0.450169338031208E+001,    0.136150591162143E+001,    0.000000000000000E+000,    0.227488743676994E+002,    0.275369152198506E+001
    0.439000000000000E+001,    0.109523316561559E+004,    0.404766834384405E+000,    0.595233165615595E+000,    0.000000000000000E+000,   -0.427125360667565E+001,    0.131003617735005E+001,    0.000000000000000E+000,    0.228370371482393E+002,    0.273011002078541E+001
    0.441000000000000E+001,    0.109214722428117E+004,    0.407852775718833E+000,    0.592147224281167E+000,    0.000000000000000E+000,   -0.402257680525251E+001,    0.127585422356159E+001,    0.000000000000000E+000,    0.229203081237944E+002,    0.270724385937965E+001
    0.443000000000000E+001,    0.108905764513211E+004,    0.410942354867895E+000,    0.589057645132105E+000,    0.000000000000000E+000,   -0.378416846695769E+001,    0.125283644553025E+001,    0.000000000000000E+000,    0.229987163949048E+002,    0.268487510827052E+001
    0.445000000000000E+001,    0.108596455013970E+004,    0.414035449860295E+000,    0.585964550139705E+000,    0.000000000000000E+000,   -0.356775644438367E+001,    0.123755276655201E+001,    0.000000000000000E+000,    0.230725703352159E+002,    0.266284623620751E+001
    0.447000000000000E+001,    0.108286806141406E+004,    0.417131938585940E+000,    0.582868061414060E+000,    0.000000000000000E+000,   -0.334838040656822E+001,    0.122788904998843E+001,    0.000000000000000E+000,    0.231420406515458E+002,    0.264105003578692E+001
    0.449000000000000E+001,    0.107976830119924E+004,    0.420231698800757E+000,    0.579768301199243E+000,    0.000000000000000E+000,   -0.313825246549689E+001,    0.122261668979056E+001,    0.000000000000000E+000,    0.232072458195134E+002,    0.261940317359196E+001
