#x,T,xh2o,S_LBL,S_SLW,S_SLW1,q_LBL,q_SLW,q_SLW1
#[m],[K],[],[kW/m3],[kW/m2]
    0.249000000000000E+001,    0.120488185394236E+004,    0.704881853942361E+000,    0.000000000000000E+000,   -0.651206060350975E+001,   -0.609850774531030E+001,    0.000000000000000E+000,   -0.855641530427314E+002,   -0.856759577158042E+002
    0.251000000000000E+001,    0.120932472957227E+004,    0.709324729572274E+000,    0.000000000000000E+000,   -0.701114498265318E+001,   -0.657867790707864E+001,    0.000000000000000E+000,   -0.854252448430008E+002,   -0.855450789138443E+002
    0.253000000000000E+001,    0.121373960227642E+004,    0.713739602276421E+000,    0.000000000000000E+000,   -0.748840002511399E+001,   -0.706319483867117E+001,    0.000000000000000E+000,   -0.852769835040862E+002,   -0.854046543456339E+002
    0.255000000000000E+001,    0.121812629776319E+004,    0.718126297763189E+000,    0.000000000000000E+000,   -0.795579249857751E+001,   -0.755185536203156E+001,    0.000000000000000E+000,   -0.851195788012329E+002,   -0.852546013818356E+002
    0.257000000000000E+001,    0.122248464285335E+004,    0.722484642853350E+000,    0.000000000000000E+000,   -0.841556385762342E+001,   -0.804445357017513E+001,    0.000000000000000E+000,   -0.849531246644573E+002,   -0.850948414652011E+002
    0.259000000000000E+001,    0.122681446548690E+004,    0.726814465486903E+000,    0.000000000000000E+000,   -0.888368368933261E+001,   -0.854078154550004E+001,    0.000000000000000E+000,   -0.847776100828574E+002,   -0.849253001506423E+002
    0.261000000000000E+001,    0.123111559472986E+004,    0.731115594729864E+000,    0.000000000000000E+000,   -0.934875641756190E+001,   -0.904062991920399E+001,    0.000000000000000E+000,   -0.845929950124285E+002,   -0.847459071340984E+002
    0.263000000000000E+001,    0.123538786078102E+004,    0.735387860781016E+000,    0.000000000000000E+000,   -0.981873811633132E+001,   -0.954378831267938E+001,    0.000000000000000E+000,   -0.843992249190281E+002,   -0.845565962725547E+002
    0.265000000000000E+001,    0.123963109497861E+004,    0.739631094978610E+000,    0.000000000000000E+000,   -0.102931946522899E+002,   -0.100500456910132E+002,    0.000000000000000E+000,   -0.841961941433235E+002,   -0.843573055969615E+002
    0.267000000000000E+001,    0.124384512980702E+004,    0.743845129807025E+000,    0.000000000000000E+000,   -0.107770711024061E+002,   -0.105591906505500E+002,    0.000000000000000E+000,   -0.839837768914227E+002,   -0.841479773193630E+002
    0.269000000000000E+001,    0.124802979890338E+004,    0.748029798903383E+000,    0.000000000000000E+000,   -0.112591968667368E+002,   -0.110710116562951E+002,    0.000000000000000E+000,   -0.837618999751970E+002,   -0.839285578352230E+002
    0.271000000000000E+001,    0.125218493706411E+004,    0.752184937064111E+000,    0.000000000000000E+000,   -0.117375662698010E+002,   -0.115852972401665E+002,    0.000000000000000E+000,   -0.835305932891982E+002,   -0.836989977217122E+002
    0.273000000000000E+001,    0.125631038025147E+004,    0.756310380251472E+000,    0.000000000000000E+000,   -0.122117592466025E+002,   -0.121018361673618E+002,    0.000000000000000E+000,   -0.832898871626064E+002,   -0.834592517325618E+002
    0.275000000000000E+001,    0.126040596560003E+004,    0.760405965600031E+000,    0.000000000000000E+000,   -0.126930455717439E+002,   -0.126204175749894E+002,    0.000000000000000E+000,   -0.830396852842670E+002,   -0.832092787899981E+002
    0.277000000000000E+001,    0.126447153142309E+004,    0.764471531423092E+000,    0.000000000000000E+000,   -0.131859900575931E+002,   -0.131408310842852E+002,    0.000000000000000E+000,   -0.827798786794800E+002,   -0.829490419742192E+002
    0.279000000000000E+001,    0.126850691721908E+004,    0.768506917219077E+000,    0.000000000000000E+000,   -0.136774349482261E+002,   -0.136628668848075E+002,    0.000000000000000E+000,   -0.825104542184777E+002,   -0.826785085108786E+002
    0.281000000000000E+001,    0.127251196367786E+004,    0.772511963677864E+000,    0.000000000000000E+000,   -0.141682469668533E+002,   -0.141863157855272E+002,    0.000000000000000E+000,   -0.822314011995148E+002,   -0.823976497570881E+002
    0.283000000000000E+001,    0.127648651268708E+004,    0.776486512687079E+000,    0.000000000000000E+000,   -0.146512071794144E+002,   -0.147109692230712E+002,    0.000000000000000E+000,   -0.819427781830044E+002,   -0.821064411865709E+002
    0.285000000000000E+001,    0.128043040733833E+004,    0.780430407338330E+000,    0.000000000000000E+000,   -0.151302995437609E+002,   -0.152366192106200E+002,    0.000000000000000E+000,   -0.816446688377035E+002,   -0.818048623747975E+002
    0.287000000000000E+001,    0.128434349193341E+004,    0.784343491933410E+000,    0.000000000000000E+000,   -0.156022593696882E+002,   -0.157630582007060E+002,    0.000000000000000E+000,   -0.813371453631324E+002,   -0.814928969852749E+002
    0.289000000000000E+001,    0.128822561199044E+004,    0.788225611990440E+000,    0.000000000000000E+000,   -0.160568848362174E+002,   -0.162900788191564E+002,    0.000000000000000E+000,   -0.810203907965971E+002,   -0.811705327587001E+002
    0.291000000000000E+001,    0.129207661424997E+004,    0.792076614249967E+000,    0.000000000000000E+000,   -0.165180914256751E+002,   -0.168174734021848E+002,    0.000000000000000E+000,   -0.806944247711442E+002,   -0.808377615075460E+002
    0.293000000000000E+001,    0.129589634668102E+004,    0.795896346681016E+000,    0.000000000000000E+000,   -0.169547432309027E+002,   -0.173450332284084E+002,    0.000000000000000E+000,   -0.803592520277490E+002,   -0.804945791200128E+002
    0.295000000000000E+001,    0.129968465848709E+004,    0.799684658487091E+000,    0.000000000000000E+000,   -0.173092088356451E+002,   -0.178725472732463E+002,    0.000000000000000E+000,   -0.800154864393725E+002,   -0.801409855794394E+002
    0.297000000000000E+001,    0.130344140011213E+004,    0.803441400112128E+000,    0.000000000000000E+000,   -0.179666296813443E+002,   -0.184056918414858E+002,    0.000000000000000E+000,   -0.796619719430667E+002,   -0.797769375493655E+002
    0.299000000000000E+001,    0.130716642324640E+004,    0.807166423246400E+000,    0.000000000000000E+000,   -0.185616225680179E+002,   -0.189391253579827E+002,    0.000000000000000E+000,   -0.792969208854076E+002,   -0.794023688005692E+002
    0.301000000000000E+001,    0.131085958083237E+004,    0.810859580832373E+000,    0.000000000000000E+000,   -0.191150068222061E+002,   -0.194721417220348E+002,    0.000000000000000E+000,   -0.789209672817263E+002,   -0.790172808628186E+002
    0.303000000000000E+001,    0.131452072707051E+004,    0.814520727070509E+000,    0.000000000000000E+000,   -0.196441526053842E+002,   -0.200045621705992E+002,    0.000000000000000E+000,   -0.785345675877087E+002,   -0.786216849130925E+002
    0.305000000000000E+001,    0.131814971742502E+004,    0.818149717425023E+000,    0.000000000000000E+000,   -0.201638277101263E+002,   -0.205362080519586E+002,    0.000000000000000E+000,   -0.781379553974739E+002,   -0.782155956598826E+002
    0.307000000000000E+001,    0.132174640862959E+004,    0.821746408629590E+000,    0.000000000000000E+000,   -0.206755687412224E+002,   -0.210669015554561E+002,    0.000000000000000E+000,   -0.777312528483463E+002,   -0.777990313265313E+002
    0.309000000000000E+001,    0.132531065869300E+004,    0.825310658693000E+000,    0.000000000000000E+000,   -0.211835488993747E+002,   -0.215964662193085E+002,    0.000000000000000E+000,   -0.773145431021071E+002,   -0.773720136244080E+002
    0.311000000000000E+001,    0.132884232690476E+004,    0.828842326904762E+000,    0.000000000000000E+000,   -0.216874417209576E+002,   -0.221247272878796E+002,    0.000000000000000E+000,   -0.768878812168796E+002,   -0.769345677189287E+002
    0.313000000000000E+001,    0.133234127384066E+004,    0.832341273840663E+000,    0.000000000000000E+000,   -0.221866253310037E+002,   -0.226515119664270E+002,    0.000000000000000E+000,   -0.764513301701373E+002,   -0.764867221904671E+002
    0.315000000000000E+001,    0.133580736136827E+004,    0.835807361368270E+000,    0.000000000000000E+000,   -0.226928006785516E+002,   -0.231766496054961E+002,    0.000000000000000E+000,   -0.760048749053516E+002,   -0.760285089915627E+002
    0.317000000000000E+001,    0.133924045265238E+004,    0.839240452652382E+000,    0.000000000000000E+000,   -0.232085114790043E+002,   -0.236999718364148E+002,    0.000000000000000E+000,   -0.755483866068650E+002,   -0.755599634013955E+002
    0.319000000000000E+001,    0.134264041216043E+004,    0.842640412160432E+000,    0.000000000000000E+000,   -0.237213379233637E+002,   -0.242213126721213E+002,    0.000000000000000E+000,   -0.750818005860788E+002,   -0.750811239782185E+002
    0.321000000000000E+001,    0.134600710566784E+004,    0.846007105667842E+000,    0.000000000000000E+000,   -0.242375707263956E+002,   -0.247405085826645E+002,    0.000000000000000E+000,   -0.746050964849546E+002,   -0.745920325102465E+002
    0.323000000000000E+001,    0.134934040026332E+004,    0.849340400263317E+000,    0.000000000000000E+000,   -0.247577572450904E+002,   -0.252573985514158E+002,    0.000000000000000E+000,   -0.741182005915638E+002,   -0.740927339653779E+002
    0.325000000000000E+001,    0.135264016435409E+004,    0.852640164354092E+000,    0.000000000000000E+000,   -0.252809936692876E+002,   -0.257718241157519E+002,    0.000000000000000E+000,   -0.736210435410488E+002,   -0.735832764400496E+002
    0.327000000000000E+001,    0.135590626767113E+004,    0.855906267671133E+000,    0.000000000000000E+000,   -0.258005561823362E+002,   -0.262836293943679E+002,    0.000000000000000E+000,   -0.731136218922973E+002,   -0.730637111074783E+002
    0.329000000000000E+001,    0.135913858127427E+004,    0.859138581274272E+000,    0.000000000000000E+000,   -0.263182499125652E+002,   -0.267926611021613E+002,    0.000000000000000E+000,   -0.725959817325213E+002,   -0.725340921655141E+002
    0.331000000000000E+001,    0.136233697755730E+004,    0.862336977557304E+000,    0.000000000000000E+000,   -0.268355151825472E+002,   -0.272987685526037E+002,    0.000000000000000E+000,   -0.720681432664190E+002,   -0.719944767843324E+002
    0.333000000000000E+001,    0.136550133025302E+004,    0.865501330253019E+000,    0.000000000000000E+000,   -0.273542904952259E+002,   -0.278018036464819E+002,    0.000000000000000E+000,   -0.715300924941696E+002,   -0.714449250541923E+002
    0.335000000000000E+001,    0.136863151443819E+004,    0.868631514438191E+000,    0.000000000000000E+000,   -0.278753785343867E+002,   -0.283016208446443E+002,    0.000000000000000E+000,   -0.709817871251418E+002,   -0.708854999335239E+002
    0.337000000000000E+001,    0.137172740653851E+004,    0.871727406538509E+000,    0.000000000000000E+000,   -0.283966027196690E+002,   -0.287980771206585E+002,    0.000000000000000E+000,   -0.704231979142607E+002,   -0.703162671976542E+002
    0.339000000000000E+001,    0.137478888433345E+004,    0.874788884333453E+000,    0.000000000000000E+000,   -0.289192478121751E+002,   -0.292910318866688E+002,    0.000000000000000E+000,   -0.698543059269644E+002,   -0.697372953885660E+002
    0.341000000000000E+001,    0.137781582696112E+004,    0.877815826961122E+000,    0.000000000000000E+000,   -0.294354719472155E+002,   -0.297803468815900E+002,    0.000000000000000E+000,   -0.692751500100718E+002,   -0.691486557662223E+002
    0.343000000000000E+001,    0.138080811492300E+004,    0.880808114923004E+000,    0.000000000000000E+000,   -0.299475495383520E+002,   -0.302658860040212E+002,    0.000000000000000E+000,   -0.686858103786582E+002,   -0.685504222622031E+002
    0.345000000000000E+001,    0.138376563008869E+004,    0.883765630088693E+000,    0.000000000000000E+000,   -0.304618014356494E+002,   -0.307475150611606E+002,    0.000000000000000E+000,   -0.680863092298816E+002,   -0.679426714367573E+002
    0.347000000000000E+001,    0.138668825570056E+004,    0.886688255700556E+000,    0.000000000000000E+000,   -0.309651370239729E+002,   -0.312251013865435E+002,    0.000000000000000E+000,   -0.674767359420142E+002,   -0.673254824409480E+002
    0.349000000000000E+001,    0.138957587637834E+004,    0.889575876378338E+000,    0.000000000000000E+000,   -0.314714264197032E+002,   -0.316985132486236E+002,    0.000000000000000E+000,   -0.668571668977552E+002,   -0.666989369865094E+002
    0.351000000000000E+001,    0.139242837812372E+004,    0.892428378123718E+000,    0.000000000000000E+000,   -0.319598305948626E+002,   -0.321676189205619E+002,    0.000000000000000E+000,   -0.662277220542074E+002,   -0.660631193275978E+002
    0.353000000000000E+001,    0.139524564832481E+004,    0.895245648324812E+000,    0.000000000000000E+000,   -0.324281768651279E+002,   -0.326322851946863E+002,    0.000000000000000E+000,   -0.655886859340376E+002,   -0.654181162612089E+002
    0.355000000000000E+001,    0.139802757576062E+004,    0.898027575760616E+000,    0.000000000000000E+000,   -0.328592902910297E+002,   -0.330923749785050E+002,    0.000000000000000E+000,   -0.649404684998632E+002,   -0.647640171573666E+002
    0.357000000000000E+001,    0.140077405060540E+004,    0.900774050605398E+000,    0.000000000000000E+000,   -0.333215411031636E+002,   -0.335517242904799E+002,    0.000000000000000E+000,   -0.642830884553524E+002,   -0.641008661754363E+002
    0.359000000000000E+001,    0.140348496443303E+004,    0.903484964433035E+000,    0.000000000000000E+000,   -0.339473030527937E+002,   -0.340163722720829E+002,    0.000000000000000E+000,   -0.636151333318487E+002,   -0.634286067971617E+002
    0.361000000000000E+001,    0.140616021022129E+004,    0.906160210221290E+000,    0.000000000000000E+000,   -0.345242672520400E+002,   -0.344761708618524E+002,    0.000000000000000E+000,   -0.629357727320926E+002,   -0.627472585469412E+002
    0.363000000000000E+001,    0.140879968235604E+004,    0.908799682356040E+000,    0.000000000000000E+000,   -0.350755287040994E+002,   -0.349310421660257E+002,    0.000000000000000E+000,   -0.622455320251990E+002,   -0.620569181753708E+002
    0.365000000000000E+001,    0.141140327663545E+004,    0.911403276635445E+000,    0.000000000000000E+000,   -0.356057677364126E+002,   -0.353809038366977E+002,    0.000000000000000E+000,   -0.615447782900802E+002,   -0.613576840494652E+002
    0.367000000000000E+001,    0.141397089027406E+004,    0.913970890274061E+000,    0.000000000000000E+000,   -0.361199392950175E+002,   -0.358256716499300E+002,    0.000000000000000E+000,   -0.608338258112356E+002,   -0.606496561905671E+002
    0.369000000000000E+001,    0.141650242190690E+004,    0.916502421906898E+000,    0.000000000000000E+000,   -0.366215998513617E+002,   -0.362652611111853E+002,    0.000000000000000E+000,   -0.601129235444124E+002,   -0.599329362801468E+002
    0.371000000000000E+001,    0.141899777159342E+004,    0.918997771593421E+000,    0.000000000000000E+000,   -0.371144067589755E+002,   -0.366995884558930E+002,    0.000000000000000E+000,   -0.593822654606736E+002,   -0.592076276455920E+002
    0.373000000000000E+001,    0.142145684082150E+004,    0.921456840821498E+000,    0.000000000000000E+000,   -0.376006370482692E+002,   -0.371285712732806E+002,    0.000000000000000E+000,   -0.586419993276380E+002,   -0.584738352335200E+002
    0.375000000000000E+001,    0.142387953251129E+004,    0.923879532511287E+000,    0.000000000000000E+000,   -0.380781046229008E+002,   -0.375521288948378E+002,    0.000000000000000E+000,   -0.578922697765275E+002,   -0.577316655753216E+002
    0.377000000000000E+001,    0.142626575101907E+004,    0.926265751019067E+000,    0.000000000000000E+000,   -0.385484198646996E+002,   -0.379701826349736E+002,    0.000000000000000E+000,   -0.571332231678830E+002,   -0.569812267478909E+002
    0.379000000000000E+001,    0.142861540214102E+004,    0.928615402141017E+000,    0.000000000000000E+000,   -0.390170120589726E+002,   -0.383826559381195E+002,    0.000000000000000E+000,   -0.563649421394076E+002,   -0.562226283314141E+002
    0.381000000000000E+001,    0.143092839311694E+004,    0.930928393116936E+000,    0.000000000000000E+000,   -0.394787695494158E+002,   -0.387894744659462E+002,    0.000000000000000E+000,   -0.555875068905119E+002,   -0.554559813654123E+002
    0.383000000000000E+001,    0.143320463263390E+004,    0.933204632633899E+000,    0.000000000000000E+000,   -0.399339012032234E+002,   -0.391905661456461E+002,    0.000000000000000E+000,   -0.548010426695829E+002,   -0.546813983038204E+002
    0.385000000000000E+001,    0.143544403082987E+004,    0.935444030829867E+000,    0.000000000000000E+000,   -0.403838875928479E+002,   -0.395858611923812E+002,    0.000000000000000E+000,   -0.540056601070846E+002,   -0.538989929696150E+002
    0.387000000000000E+001,    0.143764649929724E+004,    0.937646499297236E+000,    0.000000000000000E+000,   -0.408366289407721E+002,   -0.399752921141617E+002,    0.000000000000000E+000,   -0.532013864391085E+002,   -0.531088805093454E+002
    0.389000000000000E+001,    0.143981195108632E+004,    0.939811951086320E+000,    0.000000000000000E+000,   -0.412849054055115E+002,   -0.403587937044103E+002,    0.000000000000000E+000,   -0.523882386783629E+002,   -0.523111773478136E+002
    0.391000000000000E+001,    0.144194030070879E+004,    0.941940300708791E+000,    0.000000000000000E+000,   -0.417284586346660E+002,   -0.407363030256259E+002,    0.000000000000000E+000,   -0.515663072806611E+002,   -0.515060011430796E+002
    0.393000000000000E+001,    0.144403146414105E+004,    0.944031464141050E+000,    0.000000000000000E+000,   -0.421682580563689E+002,   -0.411077593863893E+002,    0.000000000000000E+000,   -0.507356983768247E+002,   -0.506934707419279E+002
    0.395000000000000E+001,    0.144608535882755E+004,    0.946085358827545E+000,    0.000000000000000E+000,   -0.425967883199664E+002,   -0.414731043132459E+002,    0.000000000000000E+000,   -0.498965526816960E+002,   -0.498737061358951E+002
    0.397000000000000E+001,    0.144810190368403E+004,    0.948101903684032E+000,    0.000000000000000E+000,   -0.430190294590380E+002,   -0.418322815185216E+002,    0.000000000000000E+000,   -0.490490181781163E+002,   -0.490468284179424E+002
    0.399000000000000E+001,    0.145008101910077E+004,    0.950081019100772E+000,    0.000000000000000E+000,   -0.434358395660383E+002,   -0.421852368648545E+002,    0.000000000000000E+000,   -0.481932094279627E+002,   -0.482129597398361E+002
    0.401000000000000E+001,    0.145202262694568E+004,    0.952022626945677E+000,    0.000000000000000E+000,   -0.438463537998130E+002,   -0.425319183270165E+002,    0.000000000000000E+000,   -0.473292413301391E+002,   -0.473722232702934E+002
    0.403000000000000E+001,    0.145392665056739E+004,    0.953926650567394E+000,    0.000000000000000E+000,   -0.442533257038064E+002,   -0.428722759514816E+002,    0.000000000000000E+000,   -0.464572144668995E+002,   -0.465247431539364E+002
    0.405000000000000E+001,    0.145579301479833E+004,    0.955793014798330E+000,    0.000000000000000E+000,   -0.446539317328113E+002,   -0.432062618141032E+002,    0.000000000000000E+000,   -0.455772307037757E+002,   -0.456706444710931E+002
    0.407000000000000E+001,    0.145762164595762E+004,    0.957621645957622E+000,    0.000000000000000E+000,   -0.450492062091010E+002,   -0.435338299762045E+002,    0.000000000000000E+000,   -0.446894041982312E+002,   -0.448100531984776E+002
    0.409000000000000E+001,    0.145941247185404E+004,    0.959412471854043E+000,    0.000000000000000E+000,   -0.454404736876182E+002,   -0.438549364393414E+002,    0.000000000000000E+000,   -0.437938261867282E+002,   -0.439430961707755E+002
    0.411000000000000E+001,    0.146116542178885E+004,    0.961165421788852E+000,    0.000000000000000E+000,   -0.458281369818016E+002,   -0.441695390989561E+002,    0.000000000000000E+000,   -0.428905737807763E+002,   -0.430699010431573E+002
    0.413000000000000E+001,    0.146288042655859E+004,    0.962880426558588E+000,    0.000000000000000E+000,   -0.462109856241919E+002,   -0.444775976971309E+002,    0.000000000000000E+000,   -0.419797313692140E+002,   -0.421905962547387E+002
    0.415000000000000E+001,    0.146455741845780E+004,    0.964557418457798E+000,    0.000000000000000E+000,   -0.465871565719855E+002,   -0.447790737746047E+002,    0.000000000000000E+000,   -0.410614113662462E+002,   -0.413053109930005E+002
    0.417000000000000E+001,    0.146619633128171E+004,    0.966196331281715E+000,    0.000000000000000E+000,   -0.469586006168241E+002,   -0.450739306222262E+002,    0.000000000000000E+000,   -0.401357263461636E+002,   -0.404141751591829E+002
    0.419000000000000E+001,    0.146779710032887E+004,    0.967797100328865E+000,    0.000000000000000E+000,   -0.473228372680071E+002,   -0.453621332319830E+002,    0.000000000000000E+000,   -0.392027941562550E+002,   -0.395173193346595E+002
    0.421000000000000E+001,    0.146935966240363E+004,    0.969359662403629E+000,    0.000000000000000E+000,   -0.476813070899555E+002,   -0.456436482477429E+002,    0.000000000000000E+000,   -0.382627429080448E+002,   -0.386148747483003E+002
    0.423000000000000E+001,    0.147088395581873E+004,    0.970883955818731E+000,    0.000000000000000E+000,   -0.480319548737056E+002,   -0.459184439158331E+002,    0.000000000000000E+000,   -0.373157065547364E+002,   -0.377069732448237E+002
    0.425000000000000E+001,    0.147236992039768E+004,    0.972369920397677E+000,    0.000000000000000E+000,   -0.483764648354885E+002,   -0.461864900355768E+002,    0.000000000000000E+000,   -0.363618225862616E+002,   -0.367937472541424E+002
    0.427000000000000E+001,    0.147381749747713E+004,    0.973817497477129E+000,    0.000000000000000E+000,   -0.487135793807262E+002,   -0.464477579098896E+002,    0.000000000000000E+000,   -0.354012242461747E+002,   -0.358753297616994E+002
    0.429000000000000E+001,    0.147522662990922E+004,    0.975226629909223E+000,    0.000000000000000E+000,   -0.490430071973957E+002,   -0.467022202960454E+002,    0.000000000000000E+000,   -0.344340588417752E+002,   -0.349518542797919E+002
    0.431000000000000E+001,    0.147659726206382E+004,    0.976597262063825E+000,    0.000000000000000E+000,   -0.493639955122989E+002,   -0.469498513567043E+002,    0.000000000000000E+000,   -0.334604842803368E+002,   -0.340234548198789E+002
    0.433000000000000E+001,    0.147792933983072E+004,    0.977929339830722E+000,    0.000000000000000E+000,   -0.496765056165105E+002,   -0.471906266112963E+002,    0.000000000000000E+000,   -0.324806664390858E+002,   -0.330902658658652E+002
    0.435000000000000E+001,    0.147922281062177E+004,    0.979222810621766E+000,    0.000000000000000E+000,   -0.499807684369077E+002,   -0.474245228878473E+002,    0.000000000000000E+000,   -0.314947693582298E+002,   -0.321524223483523E+002
    0.437000000000000E+001,    0.148047762337294E+004,    0.980477623372944E+000,    0.000000000000000E+000,   -0.502766676466085E+002,   -0.476515182753308E+002,    0.000000000000000E+000,   -0.305029559445315E+002,   -0.312100596198487E+002
    0.439000000000000E+001,    0.148169372854640E+004,    0.981693728546399E+000,    0.000000000000000E+000,   -0.505638338486636E+002,   -0.478715920766228E+002,    0.000000000000000E+000,   -0.295053937704474E+002,   -0.302633134309244E+002
    0.441000000000000E+001,    0.148287107813238E+004,    0.982871078132379E+000,    0.000000000000000E+000,   -0.508421210822281E+002,   -0.480847247621385E+002,    0.000000000000000E+000,   -0.285022551028751E+002,   -0.293123199072992E+002
    0.443000000000000E+001,    0.148400962565114E+004,    0.984009625651140E+000,    0.000000000000000E+000,   -0.511112693771743E+002,   -0.482908979242206E+002,    0.000000000000000E+000,   -0.274937151384940E+002,   -0.283572155278492E+002
    0.445000000000000E+001,    0.148510932615477E+004,    0.985109326154774E+000,    0.000000000000000E+000,   -0.513728026733637E+002,   -0.484900942323477E+002,    0.000000000000000E+000,   -0.264799425979458E+002,   -0.273981371035148E+002
    0.447000000000000E+001,    0.148617013622899E+004,    0.986170136228989E+000,    0.000000000000000E+000,   -0.516249987687593E+002,   -0.486822973892318E+002,    0.000000000000000E+000,   -0.254611072922957E+002,   -0.264352217570937E+002
    0.449000000000000E+001,    0.148719201399482E+004,    0.987192013994819E+000,    0.000000000000000E+000,   -0.518680561580165E+002,   -0.488674920878669E+002,    0.000000000000000E+000,   -0.244373886598821E+002,   -0.254686069039004E+002
    0.451000000000000E+001,    0.148817491911028E+004,    0.988174919110281E+000,    0.000000000000000E+000,   -0.521016325368661E+002,   -0.490456639695877E+002,    0.000000000000000E+000,   -0.234089710500929E+002,   -0.244984302332712E+002
    0.453000000000000E+001,    0.148911881277196E+004,    0.989118812771962E+000,    0.000000000000000E+000,   -0.523259450450243E+002,   -0.492167995832001E+002,    0.000000000000000E+000,   -0.223760390530778E+002,   -0.235248296908953E+002
    0.455000000000000E+001,    0.149002365771656E+004,    0.990023657716558E+000,    0.000000000000000E+000,   -0.525411001133195E+002,   -0.493808863452360E+002,    0.000000000000000E+000,   -0.213387725413823E+002,   -0.225479434619489E+002
    0.457000000000000E+001,    0.149088941822234E+004,    0.990889418222339E+000,    0.000000000000000E+000,   -0.527471109249744E+002,   -0.495379125013879E+002,    0.000000000000000E+000,   -0.202973511934021E+002,   -0.215679099550089E+002
    0.459000000000000E+001,    0.149171606011056E+004,    0.991716060110563E+000,    0.000000000000000E+000,   -0.529441296753708E+002,   -0.496878670891725E+002,    0.000000000000000E+000,   -0.192519534413614E+002,   -0.205848677867235E+002
    0.461000000000000E+001,    0.149250355074682E+004,    0.992503550746824E+000,    0.000000000000000E+000,   -0.531337981930384E+002,   -0.498307399018740E+002,    0.000000000000000E+000,   -0.182027401081059E+002,   -0.195989557672125E+002
    0.463000000000000E+001,    0.149325185904234E+004,    0.993251859042339E+000,    0.000000000000000E+000,   -0.533142301235818E+002,   -0.499665214538108E+002,    0.000000000000000E+000,   -0.171498745492929E+002,   -0.186103128861735E+002
    0.465000000000000E+001,    0.149396095545518E+004,    0.993960955455180E+000,    0.000000000000000E+000,   -0.534853789177484E+002,   -0.500952029469733E+002,    0.000000000000000E+000,   -0.160935393436124E+002,   -0.176190782996646E+002
    0.467000000000000E+001,    0.149463081199143E+004,    0.994630811991432E+000,    0.000000000000000E+000,   -0.536471830775824E+002,   -0.502167762390694E+002,    0.000000000000000E+000,   -0.150339181560259E+002,   -0.166253913175383E+002
    0.469000000000000E+001,    0.149526140220631E+004,    0.995261402206308E+000,    0.000000000000000E+000,   -0.537996081396070E+002,   -0.503312338130243E+002,    0.000000000000000E+000,   -0.139711956192755E+002,   -0.156293913914960E+002
    0.471000000000000E+001,    0.149585270120519E+004,    0.995852701205186E+000,    0.000000000000000E+000,   -0.539425904188197E+002,   -0.504385687479672E+002,    0.000000000000000E+000,   -0.129055573637829E+002,   -0.146312181037351E+002
    0.473000000000000E+001,    0.149640468564459E+004,    0.996404685644592E+000,    0.000000000000000E+000,   -0.540761344368631E+002,   -0.505387746917407E+002,    0.000000000000000E+000,   -0.118371896608774E+002,   -0.136310111561577E+002
    0.475000000000000E+001,    0.149691733373313E+004,    0.996917333733128E+000,    0.000000000000000E+000,   -0.542002209251683E+002,   -0.506318458349690E+002,    0.000000000000000E+000,   -0.107662789927909E+002,   -0.126289103601110E+002
    0.477000000000000E+001,    0.149739062523232E+004,    0.997390625232324E+000,    0.000000000000000E+000,   -0.543147623603472E+002,   -0.507177768867140E+002,    0.000000000000000E+000,   -0.969301287846901E+001,   -0.116250556266277E+002
    0.479000000000000E+001,    0.149782454145744E+004,    0.997824541457441E+000,    0.000000000000000E+000,   -0.544197219053599E+002,   -0.507965630517488E+002,    0.000000000000000E+000,   -0.861758003599375E+001,   -0.106195869571341E+002
    0.481000000000000E+001,    0.149821906527821E+004,    0.998219065278212E+000,    0.000000000000000E+000,   -0.545150540175232E+002,   -0.508682000094744E+002,    0.000000000000000E+000,   -0.754017001785196E+001,   -0.961264443459376E+001
    0.483000000000000E+001,    0.149857418111951E+004,    0.998574181119510E+000,    0.000000000000000E+000,   -0.546007440196481E+002,   -0.509326838945087E+002,    0.000000000000000E+000,   -0.646097299169819E+001,   -0.860436821505455E+001
    0.485000000000000E+001,    0.149888987496197E+004,    0.998889874961970E+000,    0.000000000000000E+000,   -0.546767787865282E+002,   -0.509900112789661E+002,    0.000000000000000E+000,   -0.538017942470254E+001,   -0.759489851956383E+001
    0.487000000000000E+001,    0.149916613434254E+004,    0.999166134342540E+000,    0.000000000000000E+000,   -0.547431438969455E+002,   -0.510401791564487E+002,    0.000000000000000E+000,   -0.429798007774625E+001,   -0.658437562641920E+001
    0.489000000000000E+001,    0.149940294835497E+004,    0.999402948354973E+000,    0.000000000000000E+000,   -0.547998285190545E+002,   -0.510831849277717E+002,    0.000000000000000E+000,   -0.321456597990074E+001,   -0.557293986372074E+001
    0.491000000000000E+001,    0.149960030765026E+004,    0.999600307650257E+000,    0.000000000000000E+000,   -0.548468233014393E+002,   -0.511190263884352E+002,    0.000000000000000E+000,   -0.213012837550017E+001,   -0.456073160218879E+001
    0.493000000000000E+001,    0.149975820443698E+004,    0.999758204436984E+000,    0.000000000000000E+000,   -0.548841204041784E+002,   -0.511477017178598E+002,    0.000000000000000E+000,   -0.104485869207351E+001,   -0.354789124821379E+001
    0.495000000000000E+001,    0.149987663248166E+004,    0.999876632481661E+000,    0.000000000000000E+000,   -0.549117135273525E+002,   -0.511692094703979E+002,    0.000000000000000E+000,    0.410514922557439E-001,   -0.253455923710287E+001
